Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
706,17.22,605,0.033058,14.611,41,20.0,2.757,0.014323,14.611,7511.217000000004
707,17.16,418,0.023923,9.92,42,10.0,2.672,0.015058,9.92,7521.137000000004
708,17.17,646,0.026316,15.347,42,17.0,2.297,0.012877,15.347,7536.484000000004
709,17.31,649,0.030817,15.349,42,20.0,2.542,0.014719,15.349,7551.833000000004
710,17.44,613,0.039152,14.705,42,24.0,2.502,0.015144,14.705,7566.538000000004
711,17.38,590,0.030508,13.98,42,18.0,2.439,0.014597,13.98,7580.518000000004
712,17.37,700,0.031429,16.708,42,22.0,2.289,0.012241,16.708,7597.226000000003
713,17.42,543,0.027624,12.81,42,15.0,2.766,0.013848,12.81,7610.036000000004
714,17.43,506,0.029644,12.033,42,15.0,2.8,0.014835,12.033,7622.069000000004
715,17.34,517,0.027079,12.13,43,14.0,2.41,0.014325,12.13,7634.199000000004
716,17.23,435,0.036782,10.394,42,16.0,2.641,0.012138,10.394,7644.593000000004
717,17.42,797,0.041405,18.897,42,33.0,2.592,0.014446,18.897,7663.490000000004
718,17.39,663,0.034691,15.788,42,23.0,2.544,0.014295,15.788,7679.278000000004
719,17.52,611,0.03437,14.503,42,21.0,2.496,0.014834,14.503,7693.781000000004
720,17.58,583,0.039451,13.764,42,23.0,2.935,0.014132,13.764,7707.545000000004
721,17.43,491,0.032587,11.75,42,16.0,2.882,0.015304,11.75,7719.295000000004
722,17.45,477,0.02935,11.31,42,14.0,2.738,0.014426,11.31,7730.605000000004
723,17.5,720,0.030556,17.096,42,22.0,2.622,0.013283,17.096,7747.701000000004
724,17.41,447,0.040268,10.672,42,18.0,2.584,0.013623,10.672,7758.373000000003
725,17.37,646,0.029412,15.404,42,19.0,2.72,0.01461,15.404,7773.777000000004
726,17.48,1077,0.034355,25.686,42,37.0,2.584,0.014991,25.686,7799.463000000003
727,17.59,574,0.034843,13.652,42,20.0,2.077,0.014288,13.652,7813.115000000003
728,17.63,459,0.034858,10.929,42,16.0,2.773,0.014044,10.929,7824.0440000000035
729,17.73,598,0.033445,14.556,41,20.0,2.582,0.013672,14.556,7838.600000000003
730,17.76,519,0.028902,12.4,42,15.0,2.075,0.014561,12.4,7851.000000000003
731,17.83,552,0.038043,13.174,42,21.0,3.0,0.014837,13.174,7864.174000000003
732,17.88,694,0.038905,16.583,42,27.0,2.631,0.014196,16.583,7880.757000000002
733,17.85,286,0.041958,6.9,41,12.0,2.703,0.014414,6.9,7887.657000000002
734,17.78,383,0.031332,9.183,42,12.0,2.663,0.01521,9.183,7896.840000000002
735,17.71,361,0.030471,8.56,42,11.0,2.41,0.014655,8.56,7905.400000000002
736,17.79,379,0.034301,9.033,42,13.0,2.712,0.015907,9.033,7914.433000000003
737,17.7,375,0.034667,9.032,42,13.0,2.355,0.014425,9.032,7923.465000000003
738,17.73,648,0.026235,15.298,42,17.0,2.48,0.016017,15.298,7938.763000000003
739,17.66,411,0.034063,9.727,42,14.0,3.209,0.013803,9.727,7948.4900000000025
740,17.63,427,0.028103,10.416,41,12.0,2.651,0.014064,10.416,7958.906000000003
741,17.75,702,0.037037,16.89,42,26.0,2.688,0.015047,16.89,7975.796000000003
742,17.65,375,0.034667,9.018,42,13.0,2.752,0.014612,9.018,7984.814000000003
743,17.57,391,0.030691,9.298,42,12.0,2.9,0.015245,9.298,7994.112000000003
744,17.54,756,0.02381,17.942,42,18.0,2.644,0.014009,17.942,8012.054000000003
745,17.48,481,0.035343,11.552,42,17.0,2.686,0.015388,11.552,8023.6060000000025
746,17.54,548,0.031022,13.229,41,17.0,2.518,0.016244,13.229,8036.835000000003
747,17.67,781,0.029449,18.554,42,23.0,3.159,0.014737,18.554,8055.389000000003
748,17.74,760,0.035526,18.229,42,27.0,2.4,0.014962,18.229,8073.618000000003
749,17.8,693,0.036075,16.792,41,25.0,2.942,0.015964,16.792,8090.4100000000035
750,17.82,702,0.035613,16.766,42,25.0,2.972,0.016272,16.766,8107.176000000003
751,17.89,847,0.031877,20.353,42,27.0,2.639,0.014601,20.353,8127.529000000003
752,17.87,483,0.039337,11.575,42,19.0,2.834,0.014901,11.575,8139.104000000003
753,18.0,680,0.033824,16.204,42,23.0,2.926,0.015102,16.204,8155.308000000003
754,18.06,544,0.040441,13.125,41,22.0,2.664,0.016432,13.125,8168.433000000003
755,18.1,435,0.036782,10.484,41,16.0,2.853,0.013965,10.484,8178.917000000003
756,18.11,458,0.037118,10.956,42,17.0,2.869,0.01447,10.956,8189.873000000003
757,18.16,547,0.032907,12.955,42,18.0,2.578,0.015075,12.955,8202.828000000003
758,18.12,478,0.020921,11.439,42,10.0,2.126,0.014531,11.439,8214.267000000003
759,18.11,522,0.028736,12.623,41,15.0,2.877,0.015453,12.623,8226.890000000003
760,18.18,660,0.030303,15.903,42,20.0,2.758,0.014431,15.903,8242.793000000003
761,18.18,855,0.035088,20.426,42,30.0,2.791,0.014933,20.426,8263.219000000003
762,18.07,280,0.035714,6.684,42,10.0,2.643,0.016248,6.684,8269.903000000002
763,18.1,528,0.026515,12.619,42,14.0,2.803,0.016375,12.619,8282.522000000003
764,18.17,857,0.033839,20.258,42,29.0,2.66,0.0142,20.258,8302.780000000002
765,18.11,499,0.028056,11.806,42,14.0,2.569,0.014075,11.806,8314.586000000003
766,18.03,365,0.027397,8.708,42,10.0,2.493,0.014573,8.708,8323.294000000004
767,18.08,610,0.032787,14.722,41,20.0,2.923,0.015398,14.722,8338.016000000003
768,18.12,473,0.035941,11.385,42,17.0,2.996,0.015018,11.385,8349.401000000003
769,18.07,593,0.030354,14.058,42,18.0,2.713,0.014661,14.058,8363.459000000004
770,18.07,663,0.031674,16.085,41,21.0,2.673,0.014795,16.085,8379.544000000004
771,18.11,565,0.033628,13.609,42,19.0,2.513,0.014365,13.609,8393.153000000004
772,18.11,672,0.032738,16.214,41,22.0,2.564,0.015788,16.214,8409.367000000004
773,18.01,390,0.038462,9.301,42,15.0,2.751,0.015907,9.301,8418.668000000003
774,17.9,391,0.028133,9.401,42,11.0,2.839,0.016024,9.401,8428.069000000003
775,17.99,468,0.040598,11.209,42,19.0,2.6,0.014856,11.209,8439.278000000004
776,18.02,493,0.030426,11.76,42,15.0,2.669,0.016551,11.76,8451.038000000004
777,18.02,473,0.033827,11.522,41,16.0,2.541,0.015393,11.522,8462.560000000005
778,18.04,677,0.035451,16.033,42,24.0,2.448,0.015424,16.033,8478.593000000004
779,18.07,631,0.038035,15.147,42,24.0,2.425,0.015171,15.147,8493.740000000005
780,18.24,715,0.037762,17.173,42,27.0,2.485,0.016371,17.173,8510.913000000006
781,18.17,747,0.033467,17.945,42,25.0,2.55,0.01551,17.945,8528.858000000006
782,18.18,292,0.030822,6.961,42,9.0,2.312,0.01536,6.961,8535.819000000005
783,18.16,434,0.025346,10.317,42,11.0,2.23,0.014298,10.317,8546.136000000004
784,18.16,551,0.039927,13.225,42,22.0,2.187,0.015965,13.225,8559.361000000004
785,18.05,378,0.029101,9.044,42,11.0,2.28,0.01594,9.044,8568.405000000004
786,18.18,723,0.034578,17.537,41,25.0,2.86,0.015742,17.537,8585.942000000005
787,18.25,621,0.027375,14.89,42,17.0,2.691,0.015781,14.89,8600.832000000004
788,18.11,382,0.02356,9.228,41,9.0,2.898,0.01588,9.228,8610.060000000003
789,18.19,812,0.030788,19.697,41,25.0,2.315,0.016342,19.697,8629.757000000003
790,18.19,657,0.027397,16.029,41,18.0,2.619,0.015812,16.029,8645.786000000004
791,18.17,552,0.03442,13.196,42,19.0,2.969,0.016045,13.196,8658.982000000004
792,18.25,651,0.033794,15.696,41,22.0,2.951,0.016161,15.696,8674.678000000004
793,18.22,280,0.039286,6.752,41,11.0,2.939,0.017507,6.752,8681.430000000004
794,18.23,453,0.03532,10.863,42,16.0,2.497,0.01719,10.863,8692.293000000003
795,18.23,436,0.034404,10.639,41,15.0,2.791,0.015643,10.639,8702.932000000003
796,18.27,615,0.03252,14.775,42,20.0,2.727,0.016439,14.775,8717.707000000002
797,18.29,427,0.042155,10.388,41,18.0,2.859,0.015331,10.388,8728.095000000003
798,18.4,747,0.034806,18.048,41,26.0,3.134,0.015187,18.048,8746.143000000004
799,18.46,728,0.034341,17.683,41,25.0,2.625,0.015822,17.683,8763.826000000005
800,18.41,375,0.032,9.207,41,12.0,2.413,0.015422,9.207,8773.033000000005
801,18.37,279,0.035842,6.703,42,10.0,2.907,0.016351,6.703,8779.736000000004
802,18.53,710,0.039437,17.354,41,28.0,2.596,0.016746,17.354,8797.090000000004
803,18.74,876,0.034247,20.98,42,30.0,2.639,0.016123,20.98,8818.070000000003
804,18.67,714,0.026611,17.269,41,19.0,2.711,0.014565,17.269,8835.339000000004
805,18.66,490,0.036735,11.872,41,18.0,3.098,0.017404,11.872,8847.211000000003
806,18.67,501,0.041916,11.979,42,21.0,2.932,0.017516,11.979,8859.190000000002
807,18.79,589,0.037351,14.372,41,22.0,2.484,0.015994,14.372,8873.562000000002
808,18.74,287,0.041812,6.974,41,12.0,2.634,0.016273,6.974,8880.536000000002
809,18.71,480,0.035417,11.584,41,17.0,2.981,0.014981,11.584,8892.120000000003
810,18.65,509,0.035363,12.315,41,18.0,2.513,0.016264,12.315,8904.435000000003
811,18.59,378,0.031746,9.182,41,12.0,2.796,0.015557,9.182,8913.617000000004
812,18.61,793,0.030265,19.141,41,24.0,2.359,0.017553,19.141,8932.758000000003
813,18.69,672,0.034226,16.301,41,23.0,2.493,0.017745,16.301,8949.059000000003
814,18.85,823,0.037667,19.74,42,31.0,2.348,0.016002,19.74,8968.799000000003
815,19.0,723,0.040111,17.354,42,29.0,2.488,0.017002,17.354,8986.153000000002
816,19.03,500,0.038,12.158,41,19.0,2.492,0.018189,12.158,8998.311000000002
817,18.92,710,0.030986,17.069,42,22.0,2.81,0.0159,17.069,9015.380000000001
818,18.91,552,0.039855,13.265,42,22.0,2.587,0.016194,13.265,9028.645
819,19.02,912,0.035088,21.841,42,32.0,2.636,0.017222,21.841,9050.486
820,18.95,550,0.029091,13.268,41,16.0,2.789,0.016987,13.268,9063.754
821,19.09,636,0.04717,15.491,41,30.0,2.082,0.01753,15.491,9079.245
822,19.2,742,0.033693,17.955,41,25.0,2.243,0.015784,17.955,9097.2
823,19.15,423,0.040189,10.228,41,17.0,2.972,0.015167,10.228,9107.428
824,19.2,832,0.027644,20.31,41,23.0,2.59,0.017799,20.31,9127.738
825,19.29,689,0.040639,16.574,42,28.0,3.065,0.017441,16.574,9144.312
826,19.07,369,0.04065,9.086,41,15.0,2.894,0.017216,9.086,9153.398
827,18.95,319,0.025078,7.743,41,8.0,2.803,0.01639,7.743,9161.141
828,19.01,617,0.035656,14.939,41,22.0,2.434,0.015655,14.939,9176.08
829,18.98,525,0.032381,12.832,41,17.0,2.716,0.016522,12.832,9188.912
830,19.07,634,0.037855,15.398,41,24.0,2.719,0.01584,15.398,9204.31
831,19.07,562,0.037367,13.536,42,21.0,2.833,0.018246,13.536,9217.846
832,18.93,430,0.030233,10.401,41,13.0,2.309,0.017034,10.401,9228.247
833,18.95,383,0.036554,9.635,40,14.0,2.695,0.016199,9.635,9237.882
834,19.01,479,0.037578,11.513,42,18.0,2.908,0.016372,11.513,9249.395
835,19.15,702,0.035613,16.882,42,25.0,2.55,0.016386,16.882,9266.277
836,19.3,654,0.042813,16.03,41,28.0,2.723,0.016896,16.03,9282.307
837,19.31,831,0.016847,20.164,41,14.0,2.526,0.015643,20.164,9302.471000000001
838,19.39,648,0.03858,15.833,41,25.0,2.54,0.017272,15.833,9318.304000000002
839,19.48,695,0.033094,17.034,41,23.0,2.476,0.016802,17.034,9335.338000000002
840,19.49,365,0.035616,8.921,41,13.0,2.285,0.015594,8.921,9344.259000000002
841,19.48,554,0.045126,13.487,41,25.0,2.915,0.017872,13.487,9357.746000000001
842,19.56,694,0.030259,16.954,41,21.0,2.906,0.018742,16.954,9374.7
843,19.62,515,0.034951,12.604,41,18.0,2.177,0.017038,12.604,9387.304
844,19.6,411,0.038929,10.147,41,16.0,2.506,0.0194,10.147,9397.451000000001
845,19.66,502,0.045817,12.287,41,23.0,3.034,0.017274,12.287,9409.738000000001
846,19.7,646,0.032508,15.767,41,21.0,2.978,0.016348,15.767,9425.505000000001
847,19.64,536,0.031716,13.055,41,17.0,2.709,0.01567,13.055,9438.560000000001
848,19.72,879,0.039818,21.495,41,35.0,2.441,0.01598,21.495,9460.055000000002
849,19.63,450,0.035556,11.023,41,16.0,3.178,0.018183,11.023,9471.078000000001
850,19.57,527,0.036053,12.942,41,19.0,2.693,0.017084,12.942,9484.02
851,19.53,536,0.04291,12.857,42,23.0,2.455,0.016919,12.857,9496.877
852,19.55,592,0.035473,14.165,42,21.0,2.606,0.015884,14.165,9511.042000000001
853,19.5,451,0.039911,11.034,41,18.0,3.177,0.0159,11.034,9522.076000000001
854,19.52,732,0.032787,17.739,41,24.0,2.925,0.016194,17.739,9539.815
855,19.54,405,0.044444,9.814,41,18.0,3.064,0.015242,9.814,9549.629
856,19.54,391,0.043478,9.532,41,17.0,2.992,0.017456,9.532,9559.161
857,19.52,370,0.043243,8.984,41,16.0,3.184,0.016239,8.984,9568.145
858,19.58,328,0.04878,8.059,41,16.0,2.695,0.018813,8.059,9576.204
859,19.57,371,0.037736,9.065,41,14.0,2.836,0.017488,9.065,9585.269
860,19.62,625,0.04,15.294,41,25.0,2.709,0.017746,15.294,9600.563
861,19.48,442,0.036199,10.811,41,16.0,2.473,0.01624,10.811,9611.374
862,19.54,324,0.049383,7.835,41,16.0,2.858,0.016792,7.835,9619.208999999999
863,19.56,379,0.042216,9.132,42,16.0,2.15,0.019487,9.132,9628.340999999999
864,19.53,553,0.047016,13.5,41,26.0,2.662,0.017993,13.5,9641.840999999999
865,19.6,656,0.032012,16.021,41,21.0,2.79,0.018234,16.021,9657.862
866,19.73,661,0.034796,16.125,41,23.0,2.691,0.019479,16.125,9673.987
867,19.81,696,0.04023,17.544,40,28.0,2.629,0.016844,17.544,9691.530999999999
868,19.93,862,0.033643,20.439,42,29.0,2.483,0.01652,20.439,9711.97
869,19.92,464,0.036638,11.058,42,17.0,2.522,0.01761,11.058,9723.028
870,19.95,573,0.041885,13.485,42,24.0,2.168,0.017705,13.485,9736.513
871,19.94,468,0.038462,10.971,43,18.0,1.951,0.018147,10.971,9747.484
872,19.89,457,0.037199,10.629,43,17.0,2.547,0.017417,10.629,9758.113000000001
873,19.85,412,0.026699,9.689,43,11.0,2.566,0.016669,9.689,9767.802000000001
874,19.93,473,0.040169,11.142,42,19.0,2.543,0.016001,11.142,9778.944000000001
875,20.02,889,0.031496,21.061,42,28.0,2.746,0.016559,21.061,9800.005000000001
876,20.05,565,0.031858,13.467,42,18.0,2.653,0.017368,13.467,9813.472000000002
877,20.11,661,0.033283,15.609,42,22.0,2.511,0.016163,15.609,9829.081000000002
878,20.1,651,0.03533,15.287,43,23.0,2.823,0.019787,15.287,9844.368000000002
879,20.04,587,0.030664,13.727,43,18.0,2.935,0.018416,13.727,9858.095000000003
880,19.93,441,0.036281,10.52,42,16.0,2.757,0.017875,10.52,9868.615000000003
881,19.74,278,0.021583,6.467,43,6.0,2.665,0.019383,6.467,9875.082000000004
882,19.77,330,0.036364,7.742,43,12.0,2.648,0.02058,7.742,9882.824000000004
883,19.89,682,0.033724,16.041,43,23.0,2.383,0.018234,16.041,9898.865000000003
884,19.89,678,0.032448,16.038,42,22.0,2.313,0.018403,16.038,9914.903000000004
885,19.96,431,0.041763,10.393,41,18.0,3.014,0.018121,10.393,9925.296000000004
886,19.9,517,0.03675,12.763,41,19.0,2.515,0.018398,12.763,9938.059000000005
887,20.01,766,0.036554,18.65,41,28.0,2.683,0.018754,18.65,9956.709000000004
888,20.09,513,0.033138,12.568,41,17.0,2.641,0.019286,12.568,9969.277000000004
889,20.05,634,0.033123,15.4,41,21.0,2.29,0.017148,15.4,9984.677000000003
890,20.11,691,0.034732,17.041,41,24.0,2.734,0.017487,17.041,10001.718000000003
891,20.16,658,0.036474,16.181,41,24.0,2.847,0.018805,16.181,10017.899000000003
892,20.19,602,0.041528,14.757,41,25.0,2.304,0.018728,14.757,10032.656000000003
893,20.23,371,0.040431,9.112,41,15.0,2.135,0.018383,9.112,10041.768000000002
894,20.29,656,0.033537,16.084,41,22.0,2.399,0.017758,16.084,10057.852000000003
895,20.35,652,0.032209,16.058,41,21.0,2.308,0.018293,16.058,10073.910000000003
896,20.26,330,0.033333,8.104,41,11.0,2.309,0.015811,8.104,10082.014000000003
897,20.25,608,0.027961,14.805,41,17.0,2.296,0.017516,14.805,10096.819000000003
898,20.18,559,0.033989,13.745,41,19.0,2.818,0.019062,13.745,10110.564000000004
899,20.12,438,0.043379,10.648,41,19.0,2.397,0.019742,10.648,10121.212000000003
900,20.11,267,0.041199,6.747,40,11.0,2.019,0.018875,6.747,10127.959000000003
901,20.18,395,0.043038,9.927,40,17.0,2.405,0.019716,9.927,10137.886000000002
902,20.05,418,0.035885,10.069,42,15.0,2.62,0.01814,10.069,10147.955000000002
903,19.91,382,0.041885,9.422,41,16.0,2.78,0.016551,9.422,10157.377000000002
904,20.03,839,0.036949,20.477,41,31.0,2.33,0.018292,20.477,10177.854000000003
905,20.03,443,0.040632,10.795,41,18.0,2.406,0.018397,10.795,10188.649000000003
906,20.14,1025,0.03122,25.071,41,32.0,2.583,0.018116,25.071,10213.720000000003
907,20.05,373,0.034853,9.2,41,13.0,2.536,0.018485,9.2,10222.920000000004
908,20.08,380,0.039474,9.232,41,15.0,2.537,0.018787,9.232,10232.152000000004
909,20.01,328,0.030488,7.982,41,10.0,2.573,0.017874,7.982,10240.134000000004
910,20.11,742,0.037736,18.235,41,28.0,2.206,0.019212,18.235,10258.369000000004
911,20.13,369,0.03794,9.189,40,14.0,2.19,0.017749,9.189,10267.558000000005
912,20.17,778,0.03599,19.314,40,28.0,2.266,0.017005,19.314,10286.872000000005
913,20.13,542,0.035055,13.458,40,19.0,2.934,0.019027,13.458,10300.330000000005
914,19.95,486,0.026749,11.676,42,13.0,2.679,0.018816,11.676,10312.006000000005
915,19.82,417,0.038369,10.011,42,16.0,2.679,0.017555,10.011,10322.017000000005
916,19.76,424,0.03066,9.938,43,13.0,2.627,0.018975,9.938,10331.955000000005
917,19.77,605,0.038017,14.288,42,23.0,2.382,0.019358,14.288,10346.243000000006
918,19.79,621,0.038647,14.77,42,24.0,1.895,0.021395,14.77,10361.013000000006
919,19.56,317,0.028391,7.449,43,9.0,2.331,0.020363,7.449,10368.462000000007
920,19.62,719,0.030598,17.073,42,22.0,2.523,0.021159,17.073,10385.535000000007
921,19.44,380,0.031579,9.012,42,12.0,2.024,0.020046,9.012,10394.547000000008
922,19.46,715,0.037762,17.029,42,27.0,2.049,0.018876,17.029,10411.576000000008
923,19.49,505,0.039604,12.011,42,20.0,2.503,0.019769,12.011,10423.587000000009
924,19.62,1123,0.032057,26.519,42,36.0,2.4,0.018749,26.519,10450.106000000009
925,19.38,247,0.016194,5.83,42,4.0,1.717,0.020716,5.83,10455.936000000009
926,19.4,672,0.025298,15.831,42,17.0,2.126,0.018863,15.831,10471.767000000009
927,19.53,552,0.038043,13.003,42,21.0,2.77,0.018303,13.003,10484.77000000001
928,19.51,495,0.040404,11.758,42,20.0,2.331,0.019984,11.758,10496.52800000001
929,19.51,595,0.028571,14.159,42,17.0,2.424,0.018389,14.159,10510.687000000009
930,19.46,449,0.042316,10.663,42,19.0,2.922,0.021029,10.663,10521.35000000001
931,19.47,664,0.033133,15.82,42,22.0,2.967,0.019325,15.82,10537.17000000001
932,19.56,570,0.038596,13.653,42,22.0,2.811,0.020561,13.653,10550.82300000001
933,19.69,748,0.036096,18.121,41,27.0,2.389,0.018145,18.121,10568.944000000009
934,19.75,649,0.03698,16.003,41,24.0,3.014,0.021763,16.003,10584.94700000001
935,19.69,625,0.0304,15.203,41,19.0,2.346,0.020425,15.203,10600.150000000009
936,19.57,436,0.036697,10.713,41,16.0,2.564,0.019433,10.713,10610.863000000008
937,19.73,859,0.034924,21.241,40,30.0,2.63,0.018901,21.241,10632.104000000008
938,19.75,689,0.039187,16.682,41,27.0,2.27,0.019428,16.682,10648.78600000001
939,19.69,643,0.026439,15.703,41,17.0,2.216,0.019769,15.703,10664.489000000009
940,19.7,367,0.038147,9.109,40,14.0,2.349,0.021359,9.109,10673.598000000009
941,19.71,740,0.035135,18.168,41,26.0,1.884,0.020123,18.168,10691.766000000009
942,19.73,657,0.035008,16.055,41,23.0,2.064,0.018949,16.055,10707.821000000009
943,19.75,619,0.03231,15.137,41,20.0,2.162,0.017062,15.137,10722.95800000001
944,19.86,667,0.04048,16.448,41,27.0,2.457,0.018529,16.448,10739.40600000001
945,19.83,532,0.037594,13.145,40,20.0,3.169,0.019913,13.145,10752.55100000001
946,19.82,671,0.029806,16.63,40,20.0,2.855,0.018993,16.63,10769.18100000001
947,19.9,714,0.035014,17.539,41,25.0,2.101,0.020704,17.539,10786.72000000001
948,19.86,908,0.034141,22.604,40,31.0,2.238,0.019779,22.604,10809.32400000001
949,19.87,451,0.037694,11.005,41,17.0,2.472,0.019911,11.005,10820.329000000009
950,19.84,411,0.038929,10.17,40,16.0,2.691,0.019991,10.17,10830.499000000009
951,19.75,426,0.032864,10.505,41,14.0,2.129,0.019076,10.505,10841.004000000008
952,19.73,475,0.04,11.649,41,19.0,2.065,0.01834,11.649,10852.653000000008
953,19.75,430,0.046512,10.614,41,20.0,2.709,0.019354,10.614,10863.267000000007
954,19.92,1057,0.038789,25.587,41,41.0,2.742,0.019523,25.587,10888.854000000007
955,19.96,551,0.039927,13.247,42,22.0,2.163,0.018977,13.247,10902.101000000006
956,19.99,537,0.037244,12.834,42,20.0,3.145,0.020362,12.834,10914.935000000007
957,20.1,589,0.04584,14.016,42,27.0,2.334,0.021216,14.016,10928.951000000006
958,20.14,530,0.037736,12.596,42,20.0,2.457,0.018987,12.596,10941.547000000006
959,20.19,489,0.038855,11.659,42,19.0,2.634,0.020996,11.659,10953.206000000006
960,20.1,366,0.043716,8.816,42,16.0,2.473,0.016232,8.816,10962.022000000006
961,20.12,485,0.037113,11.659,42,18.0,2.474,0.019862,11.659,10973.681000000006
962,20.23,806,0.033499,19.259,42,27.0,2.382,0.018683,19.259,10992.940000000006
963,20.32,507,0.04931,12.229,41,25.0,2.166,0.019185,12.229,11005.169000000005
964,20.21,529,0.028355,12.66,42,15.0,2.429,0.020724,12.66,11017.829000000005
965,20.13,343,0.037901,8.195,42,13.0,2.201,0.018665,8.195,11026.024000000005
966,20.12,549,0.040073,13.116,42,22.0,3.067,0.022116,13.116,11039.140000000005
967,20.07,689,0.033382,16.388,42,23.0,2.511,0.022494,16.388,11055.528000000006
968,20.03,641,0.039002,15.278,42,25.0,2.409,0.01906,15.278,11070.806000000006
969,20.05,547,0.034735,12.99,42,19.0,2.761,0.02213,12.99,11083.796000000006
970,20.11,726,0.041322,17.381,42,30.0,2.379,0.021624,17.381,11101.177000000005
971,20.11,615,0.029268,14.736,42,18.0,2.467,0.021783,14.736,11115.913000000006
972,20.15,656,0.032012,16.217,40,21.0,1.909,0.021428,16.217,11132.130000000006
973,20.19,508,0.029528,12.633,40,15.0,2.691,0.020279,12.633,11144.763000000006
974,20.22,726,0.030303,17.912,41,22.0,2.189,0.022601,17.912,11162.675000000007
975,20.14,702,0.02849,17.078,41,20.0,2.064,0.019569,17.078,11179.753000000006
976,20.19,481,0.047817,11.88,40,23.0,2.198,0.022662,11.88,11191.633000000005
977,20.19,628,0.035032,15.521,40,22.0,2.444,0.021777,15.521,11207.154000000006
978,20.26,674,0.04451,16.789,40,30.0,2.542,0.020154,16.789,11223.943000000007
979,20.25,444,0.038288,11.015,40,17.0,2.282,0.019779,11.015,11234.958000000006
980,20.26,407,0.041769,10.167,40,17.0,2.457,0.023228,10.167,11245.125000000005
981,20.4,599,0.033389,14.925,40,20.0,2.526,0.020725,14.925,11260.050000000005
982,20.45,430,0.039535,10.796,40,17.0,2.363,0.019703,10.796,11270.846000000005
983,20.46,660,0.036364,16.348,40,24.0,2.648,0.01985,16.348,11287.194000000005
984,20.47,625,0.0368,15.504,40,23.0,2.512,0.021819,15.504,11302.698000000006
985,20.51,583,0.037736,14.648,40,22.0,2.383,0.019752,14.648,11317.346000000005
986,20.55,728,0.031593,18.206,40,23.0,2.217,0.021659,18.206,11335.552000000005
987,20.39,453,0.02649,11.321,40,12.0,3.009,0.022872,11.321,11346.873000000005
988,20.28,248,0.024194,6.074,41,6.0,2.766,0.019656,6.074,11352.947000000006
989,20.28,697,0.030129,17.274,40,21.0,2.554,0.023562,17.274,11370.221000000005
990,20.29,799,0.031289,20.039,40,25.0,2.395,0.020562,20.039,11390.260000000006
991,20.4,1004,0.034861,24.903,40,35.0,2.836,0.020463,24.903,11415.163000000006
992,20.4,664,0.037651,16.414,40,25.0,2.602,0.021623,16.414,11431.577000000007
993,20.47,548,0.040146,13.698,40,22.0,2.453,0.022114,13.698,11445.275000000007
994,20.49,614,0.039088,15.175,40,24.0,2.383,0.019105,15.175,11460.450000000006
995,20.48,505,0.039604,12.467,41,20.0,2.655,0.020683,12.467,11472.917000000007
996,20.62,649,0.038521,16.156,40,25.0,2.516,0.022083,16.156,11489.073000000008
997,20.66,538,0.039033,13.333,40,21.0,2.392,0.022645,13.333,11502.406000000008
998,20.67,558,0.035842,14.005,40,20.0,2.514,0.019539,14.005,11516.411000000007
999,20.56,401,0.01995,10.01,40,8.0,2.394,0.023136,10.01,11526.421000000008
1000,20.72,985,0.027411,24.39,40,27.0,2.916,0.021487,24.39,11550.811000000007
1001,20.77,660,0.033333,16.475,40,22.0,2.788,0.022975,16.475,11567.286000000007
1002,20.85,527,0.043643,13.111,40,23.0,3.135,0.023487,13.111,11580.397000000008
1003,20.9,691,0.030391,17.169,40,21.0,2.744,0.021024,17.169,11597.566000000008
1004,20.8,645,0.032558,16.003,40,21.0,2.608,0.024301,16.003,11613.569000000009
1005,20.76,481,0.029106,11.813,41,14.0,2.254,0.020644,11.813,11625.382000000009
1006,20.75,784,0.039541,19.501,40,31.0,2.55,0.021677,19.501,11644.883000000009
1007,20.8,433,0.04157,10.706,40,18.0,2.614,0.021825,10.706,11655.589000000009
1008,20.85,537,0.037244,13.35,40,20.0,2.642,0.021897,13.35,11668.93900000001
1009,21.04,814,0.035627,20.168,40,29.0,2.619,0.020282,20.168,11689.107000000009
1010,20.99,642,0.035826,16.001,40,23.0,2.695,0.020981,16.001,11705.10800000001
1011,21.2,1038,0.033719,25.731,40,35.0,2.657,0.020982,25.731,11730.839000000009
1012,21.16,663,0.036199,16.361,41,24.0,2.385,0.023253,16.361,11747.20000000001
1013,21.18,604,0.034768,15.056,40,21.0,2.477,0.021783,15.056,11762.25600000001
1014,21.22,575,0.029565,14.341,40,17.0,1.908,0.024388,14.341,11776.59700000001
1015,21.13,273,0.025641,6.776,40,7.0,2.07,0.022813,6.776,11783.37300000001
1016,21.21,616,0.034091,15.388,40,21.0,2.078,0.023042,15.388,11798.761000000011
1017,21.19,638,0.032915,15.842,40,21.0,2.179,0.022492,15.842,11814.603000000012
1018,21.09,423,0.033097,10.645,40,14.0,2.541,0.023353,10.645,11825.248000000012
1019,21.13,371,0.03504,9.34,40,13.0,2.173,0.023339,9.34,11834.588000000012
1020,21.15,604,0.039735,15.14,40,24.0,2.487,0.023797,15.14,11849.728000000012
1021,21.25,608,0.036184,14.991,41,22.0,2.273,0.021777,14.991,11864.719000000012
1022,21.19,689,0.030479,17.192,40,21.0,2.804,0.022348,17.192,11881.911000000011
1023,21.1,331,0.033233,8.181,40,11.0,3.097,0.02283,8.181,11890.092000000011
